5_Minutes,Lane_1_ Flow (Veh_5 Minutes),Lane_Points, Observed_percent
14/01/2016 02:40,3.00,1.00,100.00%
14/01/2016 02:45,3.00,1.00,100.00%
14/01/2016 02:50,5.00,1.00,100.00%
14/01/2016 02:55,3.00,1.00,100.00%
14/01/2016 03:00,2.00,1.00,100.00%
14/01/2016 03:05,5.00,1.00,100.00%
14/01/2016 03:10,5.00,1.00,100.00%
14/01/2016 03:15,3.00,1.00,100.00%
14/01/2016 03:20,2.00,1.00,100.00%
14/01/2016 03:25,4.00,1.00,100.00%
14/01/2016 03:30,5.00,1.00,100.00%
14/01/2016 03:35,5.00,1.00,100.00%
14/01/2016 03:40,3.00,1.00,100.00%
14/01/2016 03:45,10.00,1.00,100.00%
14/01/2016 03:50,4.00,1.00,100.00%
14/01/2016 03:55,4.00,1.00,100.00%
14/01/2016 04:00,8.00,1.00,100.00%
14/01/2016 04:05,12.00,1.00,100.00%
14/01/2016 04:10,21.00,1.00,100.00%
14/01/2016 04:15,9.00,1.00,100.00%
14/01/2016 04:20,13.00,1.00,100.00%
14/01/2016 04:25,17.00,1.00,100.00%
14/01/2016 04:30,21.00,1.00,100.00%
14/01/2016 04:35,25.00,1.00,100.00%
14/01/2016 04:40,22.00,1.00,100.00%
14/01/2016 04:45,39.00,1.00,100.00%
14/01/2016 04:50,47.00,1.00,100.00%
14/01/2016 04:55,42.00,1.00,100.00%
14/01/2016 05:00,46.00,1.00,100.00%
14/01/2016 05:05,50.00,1.00,100.00%
14/01/2016 05:10,69.00,1.00,100.00%
14/01/2016 05:15,48.00,1.00,100.00%
14/01/2016 05:20,67.00,1.00,100.00%
14/01/2016 05:25,63.00,1.00,100.00%
14/01/2016 05:30,84.00,1.00,100.00%
14/01/2016 05:35,88.00,1.00,100.00%
14/01/2016 05:40,101.00,1.00,100.00%
14/01/2016 05:45,116.00,1.00,100.00%
14/01/2016 05:50,86.00,1.00,100.00%
14/01/2016 05:55,86.00,1.00,100.00%
14/01/2016 06:00,87.00,1.00,100.00%
14/01/2016 06:05,104.00,1.00,100.00%
14/01/2016 06:10,119.00,1.00,100.00%
14/01/2016 06:15,135.00,1.00,100.00%
14/01/2016 06:20,136.00,1.00,100.00%
14/01/2016 06:25,130.00,1.00,100.00%
14/01/2016 06:30,146.00,1.00,100.00%
14/01/2016 06:35,147.00,1.00,100.00%
14/01/2016 06:40,159.00,1.00,100.00%
14/01/2016 06:45,167.00,1.00,100.00%
14/01/2016 06:50,154.00,1.00,100.00%
14/01/2016 06:55,148.00,1.00,100.00%
14/01/2016 07:00,156.00,1.00,100.00%
14/01/2016 07:05,136.00,1.00,100.00%
14/01/2016 07:10,137.00,1.00,100.00%
14/01/2016 07:15,138.00,1.00,100.00%
14/01/2016 07:20,144.00,1.00,100.00%
14/01/2016 07:25,115.00,1.00,100.00%
14/01/2016 07:30,97.00,1.00,100.00%
14/01/2016 07:35,92.00,1.00,100.00%
14/01/2016 07:40,82.00,1.00,100.00%
14/01/2016 07:45,73.00,1.00,100.00%
14/01/2016 07:50,83.00,1.00,100.00%
14/01/2016 07:55,75.00,1.00,100.00%
14/01/2016 08:00,78.00,1.00,100.00%
14/01/2016 08:05,103.00,1.00,100.00%
14/01/2016 08:10,83.00,1.00,100.00%
14/01/2016 08:15,88.00,1.00,100.00%
14/01/2016 08:20,96.00,1.00,100.00%
14/01/2016 08:25,93.00,1.00,100.00%
14/01/2016 08:30,85.00,1.00,100.00%
14/01/2016 08:35,95.00,1.00,100.00%
14/01/2016 08:40,81.00,1.00,100.00%
14/01/2016 08:45,94.00,1.00,100.00%
14/01/2016 08:50,91.00,1.00,100.00%
14/01/2016 08:55,96.00,1.00,100.00%
14/01/2016 09:00,89.00,1.00,100.00%
14/01/2016 09:05,108.00,1.00,100.00%
14/01/2016 09:10,99.00,1.00,100.00%
14/01/2016 09:15,105.00,1.00,100.00%
14/01/2016 09:20,112.00,1.00,100.00%
14/01/2016 09:25,115.00,1.00,100.00%
14/01/2016 09:30,132.00,1.00,100.00%
14/01/2016 09:35,128.00,1.00,100.00%
14/01/2016 09:40,130.00,1.00,100.00%
14/01/2016 09:45,125.00,1.00,100.00%
14/01/2016 09:50,111.00,1.00,100.00%
14/01/2016 09:55,125.00,1.00,100.00%
14/01/2016 10:00,110.00,1.00,100.00%
14/01/2016 10:05,103.00,1.00,100.00%
14/01/2016 10:10,110.00,1.00,100.00%
14/01/2016 10:15,116.00,1.00,100.00%
14/01/2016 10:20,106.00,1.00,100.00%
14/01/2016 10:25,122.00,1.00,100.00%
14/01/2016 10:30,118.00,1.00,100.00%
14/01/2016 10:35,116.00,1.00,100.00%
14/01/2016 10:40,112.00,1.00,100.00%
14/01/2016 10:45,113.00,1.00,100.00%
14/01/2016 10:50,100.00,1.00,100.00%
14/01/2016 10:55,106.00,1.00,100.00%
14/01/2016 11:00,88.00,1.00,100.00%
14/01/2016 11:05,99.00,1.00,100.00%
14/01/2016 11:10,101.00,1.00,100.00%
14/01/2016 11:15,104.00,1.00,100.00%
14/01/2016 11:20,124.00,1.00,100.00%
14/01/2016 11:25,107.00,1.00,100.00%
14/01/2016 11:30,113.00,1.00,100.00%
14/01/2016 11:35,119.00,1.00,100.00%
14/01/2016 11:40,106.00,1.00,100.00%
14/01/2016 11:45,111.00,1.00,100.00%
14/01/2016 11:50,99.00,1.00,100.00%
14/01/2016 11:55,91.00,1.00,100.00%
14/01/2016 12:00,103.00,1.00,100.00%
14/01/2016 12:05,90.00,1.00,100.00%
14/01/2016 12:10,77.00,1.00,100.00%
14/01/2016 12:15,99.00,1.00,100.00%
14/01/2016 12:20,92.00,1.00,100.00%
14/01/2016 12:25,93.00,1.00,100.00%
14/01/2016 12:30,82.00,1.00,100.00%
14/01/2016 12:35,107.00,1.00,100.00%
14/01/2016 12:40,104.00,1.00,100.00%
14/01/2016 12:45,98.00,1.00,100.00%
14/01/2016 12:50,93.00,1.00,100.00%
14/01/2016 12:55,80.00,1.00,100.00%
14/01/2016 13:00,96.00,1.00,100.00%
14/01/2016 13:05,95.00,1.00,100.00%
14/01/2016 13:10,87.00,1.00,100.00%
14/01/2016 13:15,93.00,1.00,100.00%
14/01/2016 13:20,110.00,1.00,100.00%
14/01/2016 13:25,101.00,1.00,100.00%
14/01/2016 13:30,100.00,1.00,100.00%
14/01/2016 13:35,103.00,1.00,100.00%
14/01/2016 13:40,99.00,1.00,100.00%
14/01/2016 13:45,120.00,1.00,100.00%
14/01/2016 13:50,86.00,1.00,100.00%
14/01/2016 13:55,94.00,1.00,100.00%
14/01/2016 14:00,89.00,1.00,100.00%
14/01/2016 14:05,95.00,1.00,100.00%
14/01/2016 14:10,94.00,1.00,100.00%
14/01/2016 14:15,103.00,1.00,100.00%
14/01/2016 14:20,119.00,1.00,100.00%
14/01/2016 14:25,107.00,1.00,100.00%
14/01/2016 14:30,96.00,1.00,100.00%
14/01/2016 14:35,94.00,1.00,100.00%
14/01/2016 14:40,94.00,1.00,100.00%
14/01/2016 14:45,97.00,1.00,100.00%
14/01/2016 14:50,83.00,1.00,100.00%
14/01/2016 14:55,104.00,1.00,100.00%
14/01/2016 15:00,107.00,1.00,100.00%
14/01/2016 15:05,112.00,1.00,100.00%
14/01/2016 15:10,89.00,1.00,100.00%
14/01/2016 15:15,103.00,1.00,100.00%
14/01/2016 15:20,121.00,1.00,100.00%
14/01/2016 15:25,109.00,1.00,100.00%
14/01/2016 15:30,91.00,1.00,100.00%
14/01/2016 15:35,121.00,1.00,100.00%
14/01/2016 15:40,115.00,1.00,100.00%
14/01/2016 15:45,105.00,1.00,100.00%
14/01/2016 15:50,103.00,1.00,100.00%
14/01/2016 15:55,86.00,1.00,100.00%
14/01/2016 16:00,106.00,1.00,100.00%
14/01/2016 16:05,104.00,1.00,100.00%
14/01/2016 16:10,85.00,1.00,100.00%
14/01/2016 16:15,94.00,1.00,100.00%
14/01/2016 16:20,98.00,1.00,100.00%
14/01/2016 16:25,93.00,1.00,100.00%
14/01/2016 16:30,90.00,1.00,100.00%
14/01/2016 16:35,96.00,1.00,100.00%
14/01/2016 16:40,111.00,1.00,100.00%
14/01/2016 16:45,100.00,1.00,100.00%
14/01/2016 16:50,85.00,1.00,100.00%
14/01/2016 16:55,83.00,1.00,100.00%
14/01/2016 17:00,99.00,1.00,100.00%
14/01/2016 17:05,93.00,1.00,100.00%
14/01/2016 17:10,102.00,1.00,100.00%
14/01/2016 17:15,110.00,1.00,100.00%
14/01/2016 17:20,112.00,1.00,100.00%
14/01/2016 17:25,103.00,1.00,100.00%
14/01/2016 17:30,88.00,1.00,100.00%
14/01/2016 17:35,77.00,1.00,100.00%
14/01/2016 17:40,76.00,1.00,100.00%
14/01/2016 17:45,104.00,1.00,100.00%
14/01/2016 17:50,92.00,1.00,100.00%
14/01/2016 17:55,85.00,1.00,100.00%
14/01/2016 18:00,64.00,1.00,100.00%
14/01/2016 18:05,77.00,1.00,100.00%
14/01/2016 18:10,83.00,1.00,100.00%
14/01/2016 18:15,83.00,1.00,100.00%
14/01/2016 18:20,91.00,1.00,100.00%
14/01/2016 18:25,79.00,1.00,100.00%
14/01/2016 18:30,85.00,1.00,100.00%
14/01/2016 18:35,73.00,1.00,100.00%
14/01/2016 18:40,81.00,1.00,100.00%
14/01/2016 18:45,82.00,1.00,100.00%
14/01/2016 18:50,81.00,1.00,100.00%
14/01/2016 18:55,60.00,1.00,100.00%
14/01/2016 19:00,74.00,1.00,100.00%
14/01/2016 19:05,73.00,1.00,100.00%
14/01/2016 19:10,79.00,1.00,100.00%
14/01/2016 19:15,74.00,1.00,100.00%
14/01/2016 19:20,80.00,1.00,100.00%
14/01/2016 19:25,76.00,1.00,100.00%
14/01/2016 19:30,77.00,1.00,100.00%
14/01/2016 19:35,68.00,1.00,100.00%
14/01/2016 19:40,83.00,1.00,100.00%
14/01/2016 19:45,67.00,1.00,100.00%
14/01/2016 19:50,61.00,1.00,100.00%
14/01/2016 19:55,47.00,1.00,100.00%
14/01/2016 20:00,67.00,1.00,100.00%
14/01/2016 20:05,55.00,1.00,100.00%
14/01/2016 20:10,67.00,1.00,100.00%
14/01/2016 20:15,62.00,1.00,100.00%
14/01/2016 20:20,63.00,1.00,100.00%
14/01/2016 20:25,72.00,1.00,100.00%
14/01/2016 20:30,43.00,1.00,100.00%
14/01/2016 20:35,53.00,1.00,100.00%
14/01/2016 20:40,49.00,1.00,100.00%
14/01/2016 20:45,64.00,1.00,100.00%
14/01/2016 20:50,46.00,1.00,100.00%
14/01/2016 20:55,54.00,1.00,100.00%
14/01/2016 21:00,51.00,1.00,100.00%
14/01/2016 21:05,39.00,1.00,100.00%
14/01/2016 21:10,45.00,1.00,100.00%
14/01/2016 21:15,59.00,1.00,100.00%
14/01/2016 21:20,45.00,1.00,100.00%
14/01/2016 21:25,49.00,1.00,100.00%
14/01/2016 21:30,40.00,1.00,100.00%
14/01/2016 21:35,40.00,1.00,100.00%
14/01/2016 21:40,37.00,1.00,100.00%
14/01/2016 21:45,35.00,1.00,100.00%
14/01/2016 21:50,36.00,1.00,100.00%
14/01/2016 21:55,38.00,1.00,100.00%
14/01/2016 22:00,41.00,1.00,100.00%
14/01/2016 22:05,29.00,1.00,100.00%
14/01/2016 22:10,35.00,1.00,100.00%
14/01/2016 22:15,42.00,1.00,100.00%
14/01/2016 22:20,36.00,1.00,100.00%
14/01/2016 22:25,37.00,1.00,100.00%
14/01/2016 22:30,22.00,1.00,100.00%
14/01/2016 22:35,32.00,1.00,100.00%
14/01/2016 22:40,19.00,1.00,100.00%
14/01/2016 22:45,23.00,1.00,100.00%
14/01/2016 22:50,20.00,1.00,100.00%
14/01/2016 22:55,21.00,1.00,100.00%
14/01/2016 23:00,21.00,1.00,100.00%
14/01/2016 23:05,23.00,1.00,100.00%
14/01/2016 23:10,17.00,1.00,100.00%
14/01/2016 23:15,17.00,1.00,100.00%
14/01/2016 23:20,20.00,1.00,100.00%
14/01/2016 23:25,19.00,1.00,100.00%
14/01/2016 23:30,19.00,1.00,100.00%
14/01/2016 23:35,8.00,1.00,100.00%
14/01/2016 23:40,17.00,1.00,100.00%
14/01/2016 23:45,20.00,1.00,100.00%
14/01/2016 23:50,11.00,1.00,100.00%
14/01/2016 23:55,10.00,1.00,100.00%
15/01/2016 00:00,13.00,1.00,100.00%
15/01/2016 00:05,12.00,1.00,100.00%
15/01/2016 00:10,9.00,1.00,100.00%
15/01/2016 00:15,9.00,1.00,100.00%
15/01/2016 00:20,10.00,1.00,100.00%
15/01/2016 00:25,7.00,1.00,100.00%
15/01/2016 00:30,9.00,1.00,100.00%
15/01/2016 00:35,7.00,1.00,100.00%
15/01/2016 00:40,11.00,1.00,100.00%
15/01/2016 00:45,13.00,1.00,100.00%
15/01/2016 00:50,10.00,1.00,100.00%
15/01/2016 00:55,9.00,1.00,100.00%
15/01/2016 01:00,9.00,1.00,100.00%
15/01/2016 01:05,5.00,1.00,100.00%
15/01/2016 01:10,4.00,1.00,100.00%
15/01/2016 01:15,8.00,1.00,100.00%
15/01/2016 01:20,4.00,1.00,100.00%
15/01/2016 01:25,3.00,1.00,100.00%
15/01/2016 01:30,3.00,1.00,100.00%
15/01/2016 01:35,2.00,1.00,100.00%
15/01/2016 01:40,5.00,1.00,100.00%
15/01/2016 01:45,1.00,1.00,100.00%
15/01/2016 01:50,4.00,1.00,100.00%
15/01/2016 01:55,5.00,1.00,100.00%
15/01/2016 02:00,8.00,1.00,100.00%
15/01/2016 02:05,4.00,1.00,100.00%
15/01/2016 02:10,3.00,1.00,100.00%
15/01/2016 02:15,2.00,1.00,100.00%
15/01/2016 02:20,4.00,1.00,100.00%
15/01/2016 02:25,5.00,1.00,100.00%
15/01/2016 02:30,6.00,1.00,100.00%
15/01/2016 02:35,6.00,1.00,100.00%
15/01/2016 02:40,8.00,1.00,100.00%
15/01/2016 02:45,6.00,1.00,100.00%
15/01/2016 02:50,5.00,1.00,100.00%
15/01/2016 02:55,6.00,1.00,100.00%
15/01/2016 03:00,7.00,1.00,100.00%
15/01/2016 03:05,2.00,1.00,100.00%
15/01/2016 03:10,6.00,1.00,100.00%
15/01/2016 03:15,5.00,1.00,100.00%
15/01/2016 03:20,2.00,1.00,100.00%
15/01/2016 03:25,4.00,1.00,100.00%
15/01/2016 03:30,2.00,1.00,100.00%
15/01/2016 03:35,6.00,1.00,100.00%
15/01/2016 03:40,8.00,1.00,100.00%
15/01/2016 03:45,6.00,1.00,100.00%
15/01/2016 03:50,6.00,1.00,100.00%
15/01/2016 03:55,8.00,1.00,100.00%
15/01/2016 04:00,3.00,1.00,100.00%
15/01/2016 04:05,10.00,1.00,100.00%
15/01/2016 04:10,17.00,1.00,100.00%
15/01/2016 04:15,17.00,1.00,100.00%
15/01/2016 04:20,10.00,1.00,100.00%
15/01/2016 04:25,11.00,1.00,100.00%
15/01/2016 04:30,14.00,1.00,100.00%
15/01/2016 04:35,16.00,1.00,100.00%
15/01/2016 04:40,33.00,1.00,100.00%
15/01/2016 04:45,31.00,1.00,100.00%
15/01/2016 04:50,38.00,1.00,100.00%
15/01/2016 04:55,31.00,1.00,100.00%
15/01/2016 05:00,34.00,1.00,100.00%
15/01/2016 05:05,47.00,1.00,100.00%
15/01/2016 05:10,46.00,1.00,100.00%
15/01/2016 05:15,50.00,1.00,100.00%
15/01/2016 05:20,54.00,1.00,100.00%
15/01/2016 05:25,60.00,1.00,100.00%
15/01/2016 05:30,67.00,1.00,100.00%
15/01/2016 05:35,82.00,1.00,100.00%
15/01/2016 05:40,86.00,1.00,100.00%
15/01/2016 05:45,74.00,1.00,100.00%
15/01/2016 05:50,82.00,1.00,100.00%
15/01/2016 05:55,80.00,1.00,100.00%
15/01/2016 06:00,98.00,1.00,100.00%
15/01/2016 06:05,103.00,1.00,100.00%
15/01/2016 06:10,118.00,1.00,100.00%
15/01/2016 06:15,117.00,1.00,100.00%
15/01/2016 06:20,122.00,1.00,100.00%
15/01/2016 06:25,120.00,1.00,100.00%
15/01/2016 06:30,139.00,1.00,100.00%
15/01/2016 06:35,150.00,1.00,100.00%
15/01/2016 06:40,153.00,1.00,100.00%
15/01/2016 06:45,150.00,1.00,100.00%
15/01/2016 06:50,143.00,1.00,100.00%
15/01/2016 06:55,151.00,1.00,100.00%
15/01/2016 07:00,158.00,1.00,100.00%
15/01/2016 07:05,140.00,1.00,100.00%
15/01/2016 07:10,143.00,1.00,100.00%
15/01/2016 07:15,128.00,1.00,100.00%
15/01/2016 07:20,124.00,1.00,100.00%
15/01/2016 07:25,113.00,1.00,100.00%
15/01/2016 07:30,120.00,1.00,100.00%
15/01/2016 07:35,95.00,1.00,100.00%
15/01/2016 07:40,90.00,1.00,100.00%
15/01/2016 07:45,82.00,1.00,100.00%
15/01/2016 07:50,83.00,1.00,100.00%
15/01/2016 07:55,89.00,1.00,100.00%
15/01/2016 08:00,94.00,1.00,100.00%
15/01/2016 08:05,91.00,1.00,100.00%
15/01/2016 08:10,98.00,1.00,100.00%
15/01/2016 08:15,97.00,1.00,100.00%
15/01/2016 08:20,93.00,1.00,100.00%
15/01/2016 08:25,86.00,1.00,100.00%
15/01/2016 08:30,84.00,1.00,100.00%
15/01/2016 08:35,94.00,1.00,100.00%
15/01/2016 08:40,91.00,1.00,100.00%
15/01/2016 08:45,96.00,1.00,100.00%
15/01/2016 08:50,85.00,1.00,100.00%
15/01/2016 08:55,99.00,1.00,100.00%
15/01/2016 09:00,86.00,1.00,100.00%
15/01/2016 09:05,102.00,1.00,100.00%
15/01/2016 09:10,98.00,1.00,100.00%
15/01/2016 09:15,114.00,1.00,100.00%
15/01/2016 09:20,119.00,1.00,100.00%
15/01/2016 09:25,114.00,1.00,100.00%
15/01/2016 09:30,117.00,1.00,100.00%
15/01/2016 09:35,124.00,1.00,100.00%
15/01/2016 09:40,116.00,1.00,100.00%
15/01/2016 09:45,118.00,1.00,100.00%
15/01/2016 09:50,106.00,1.00,100.00%
15/01/2016 09:55,101.00,1.00,100.00%
15/01/2016 10:00,110.00,1.00,100.00%
15/01/2016 10:05,112.00,1.00,100.00%
15/01/2016 10:10,105.00,1.00,100.00%
15/01/2016 10:15,102.00,1.00,100.00%
15/01/2016 10:20,111.00,1.00,100.00%
15/01/2016 10:25,125.00,1.00,100.00%
15/01/2016 10:30,109.00,1.00,100.00%
15/01/2016 10:35,105.00,1.00,100.00%
15/01/2016 10:40,125.00,1.00,100.00%
15/01/2016 10:45,117.00,1.00,100.00%
15/01/2016 10:50,98.00,1.00,100.00%
15/01/2016 10:55,108.00,1.00,100.00%
15/01/2016 11:00,106.00,1.00,100.00%
15/01/2016 11:05,119.00,1.00,100.00%
15/01/2016 11:10,102.00,1.00,100.00%
15/01/2016 11:15,79.00,1.00,100.00%
15/01/2016 11:20,109.00,1.00,100.00%
15/01/2016 11:25,89.00,1.00,100.00%
15/01/2016 11:30,105.00,1.00,100.00%
15/01/2016 11:35,126.00,1.00,100.00%
15/01/2016 11:40,105.00,1.00,100.00%
15/01/2016 11:45,118.00,1.00,100.00%
15/01/2016 11:50,121.00,1.00,100.00%
15/01/2016 11:55,105.00,1.00,100.00%
15/01/2016 12:00,107.00,1.00,100.00%
15/01/2016 12:05,83.00,1.00,100.00%
15/01/2016 12:10,116.00,1.00,100.00%
15/01/2016 12:15,106.00,1.00,100.00%
15/01/2016 12:20,104.00,1.00,100.00%
15/01/2016 12:25,115.00,1.00,100.00%
15/01/2016 12:30,117.00,1.00,100.00%
15/01/2016 12:35,106.00,1.00,100.00%
15/01/2016 12:40,96.00,1.00,100.00%
15/01/2016 12:45,109.00,1.00,100.00%
15/01/2016 12:50,118.00,1.00,100.00%
15/01/2016 12:55,87.00,1.00,100.00%
15/01/2016 13:00,129.00,1.00,100.00%
15/01/2016 13:05,104.00,1.00,100.00%
15/01/2016 13:10,92.00,1.00,100.00%
15/01/2016 13:15,108.00,1.00,100.00%
15/01/2016 13:20,124.00,1.00,100.00%
15/01/2016 13:25,110.00,1.00,100.00%
15/01/2016 13:30,109.00,1.00,100.00%
15/01/2016 13:35,100.00,1.00,100.00%
15/01/2016 13:40,102.00,1.00,100.00%
15/01/2016 13:45,104.00,1.00,100.00%
15/01/2016 13:50,118.00,1.00,100.00%
15/01/2016 13:55,121.00,1.00,100.00%
15/01/2016 14:00,116.00,1.00,100.00%
15/01/2016 14:05,119.00,1.00,100.00%
15/01/2016 14:10,102.00,1.00,100.00%
15/01/2016 14:15,101.00,1.00,100.00%
15/01/2016 14:20,114.00,1.00,100.00%
15/01/2016 14:25,101.00,1.00,100.00%
15/01/2016 14:30,79.00,1.00,100.00%
15/01/2016 14:35,86.00,1.00,100.00%
15/01/2016 14:40,113.00,1.00,100.00%
15/01/2016 14:45,113.00,1.00,100.00%
15/01/2016 14:50,115.00,1.00,100.00%
15/01/2016 14:55,104.00,1.00,100.00%
15/01/2016 15:00,123.00,1.00,100.00%
15/01/2016 15:05,115.00,1.00,100.00%
15/01/2016 15:10,98.00,1.00,100.00%
15/01/2016 15:15,90.00,1.00,100.00%
15/01/2016 15:20,117.00,1.00,100.00%
15/01/2016 15:25,101.00,1.00,100.00%
15/01/2016 15:30,92.00,1.00,100.00%
15/01/2016 15:35,114.00,1.00,100.00%
15/01/2016 15:40,95.00,1.00,100.00%
15/01/2016 15:45,115.00,1.00,100.00%
15/01/2016 15:50,104.00,1.00,100.00%
15/01/2016 15:55,99.00,1.00,100.00%
15/01/2016 16:00,110.00,1.00,100.00%
15/01/2016 16:05,109.00,1.00,100.00%
15/01/2016 16:10,91.00,1.00,100.00%
15/01/2016 16:15,98.00,1.00,100.00%
15/01/2016 16:20,94.00,1.00,100.00%
15/01/2016 16:25,97.00,1.00,100.00%
15/01/2016 16:30,99.00,1.00,100.00%
15/01/2016 16:35,98.00,1.00,100.00%
15/01/2016 16:40,87.00,1.00,100.00%
15/01/2016 16:45,93.00,1.00,100.00%
15/01/2016 16:50,82.00,1.00,100.00%
15/01/2016 16:55,87.00,1.00,100.00%
15/01/2016 17:00,101.00,1.00,100.00%
15/01/2016 17:05,83.00,1.00,100.00%
15/01/2016 17:10,94.00,1.00,100.00%
15/01/2016 17:15,104.00,1.00,100.00%
15/01/2016 17:20,86.00,1.00,100.00%
15/01/2016 17:25,86.00,1.00,100.00%
15/01/2016 17:30,82.00,1.00,100.00%
15/01/2016 17:35,87.00,1.00,100.00%
15/01/2016 17:40,103.00,1.00,100.00%
15/01/2016 17:45,83.00,1.00,100.00%
15/01/2016 17:50,83.00,1.00,100.00%
15/01/2016 17:55,87.00,1.00,100.00%
15/01/2016 18:00,63.00,1.00,100.00%
15/01/2016 18:05,84.00,1.00,100.00%
15/01/2016 18:10,73.00,1.00,100.00%
15/01/2016 18:15,77.00,1.00,100.00%
15/01/2016 18:20,83.00,1.00,100.00%
15/01/2016 18:25,87.00,1.00,100.00%
15/01/2016 18:30,78.00,1.00,100.00%
15/01/2016 18:35,81.00,1.00,100.00%
15/01/2016 18:40,73.00,1.00,100.00%
15/01/2016 18:45,84.00,1.00,100.00%
15/01/2016 18:50,92.00,1.00,100.00%
15/01/2016 18:55,89.00,1.00,100.00%
15/01/2016 19:00,95.00,1.00,100.00%
15/01/2016 19:05,119.00,1.00,100.00%
15/01/2016 19:10,101.00,1.00,100.00%
15/01/2016 19:15,94.00,1.00,100.00%
15/01/2016 19:20,88.00,1.00,100.00%
15/01/2016 19:25,95.00,1.00,100.00%
15/01/2016 19:30,93.00,1.00,100.00%
15/01/2016 19:35,82.00,1.00,100.00%
15/01/2016 19:40,77.00,1.00,100.00%
15/01/2016 19:45,86.00,1.00,100.00%
15/01/2016 19:50,74.00,1.00,100.00%
15/01/2016 19:55,72.00,1.00,100.00%
15/01/2016 20:00,72.00,1.00,100.00%
15/01/2016 20:05,74.00,1.00,100.00%
15/01/2016 20:10,67.00,1.00,100.00%
15/01/2016 20:15,67.00,1.00,100.00%
15/01/2016 20:20,59.00,1.00,100.00%
15/01/2016 20:25,63.00,1.00,100.00%
15/01/2016 20:30,63.00,1.00,100.00%
15/01/2016 20:35,57.00,1.00,100.00%
15/01/2016 20:40,51.00,1.00,100.00%
15/01/2016 20:45,52.00,1.00,100.00%
15/01/2016 20:50,54.00,1.00,100.00%
15/01/2016 20:55,49.00,1.00,100.00%
15/01/2016 21:00,46.00,1.00,100.00%
15/01/2016 21:05,56.00,1.00,100.00%
15/01/2016 21:10,60.00,1.00,100.00%
15/01/2016 21:15,50.00,1.00,100.00%
15/01/2016 21:20,49.00,1.00,100.00%
15/01/2016 21:25,43.00,1.00,100.00%
15/01/2016 21:30,48.00,1.00,100.00%
15/01/2016 21:35,53.00,1.00,100.00%
15/01/2016 21:40,52.00,1.00,100.00%
15/01/2016 21:45,41.00,1.00,100.00%
15/01/2016 21:50,45.00,1.00,100.00%
15/01/2016 21:55,47.00,1.00,100.00%
15/01/2016 22:00,35.00,1.00,100.00%
15/01/2016 22:05,37.00,1.00,100.00%
15/01/2016 22:10,38.00,1.00,100.00%
15/01/2016 22:15,46.00,1.00,100.00%
15/01/2016 22:20,59.00,1.00,100.00%
15/01/2016 22:25,44.00,1.00,100.00%
15/01/2016 22:30,36.00,1.00,100.00%
15/01/2016 22:35,40.00,1.00,100.00%
15/01/2016 22:40,28.00,1.00,100.00%
15/01/2016 22:45,38.00,1.00,100.00%
15/01/2016 22:50,23.00,1.00,100.00%
15/01/2016 22:55,29.00,1.00,100.00%
15/01/2016 23:00,20.00,1.00,100.00%
15/01/2016 23:05,31.00,1.00,100.00%
15/01/2016 23:10,23.00,1.00,100.00%
15/01/2016 23:15,27.00,1.00,100.00%
15/01/2016 23:20,28.00,1.00,100.00%
15/01/2016 23:25,22.00,1.00,100.00%
15/01/2016 23:30,25.00,1.00,100.00%
15/01/2016 23:35,21.00,1.00,100.00%
15/01/2016 23:40,33.00,1.00,100.00%
15/01/2016 23:45,31.00,1.00,100.00%
15/01/2016 23:50,18.00,1.00,100.00%
15/01/2016 23:55,19.00,1.00,100.00%
22/01/2016 00:00,13.00,1.00,100.00%
22/01/2016 00:05,20.00,1.00,100.00%
22/01/2016 00:10,7.00,1.00,100.00%
22/01/2016 00:15,8.00,1.00,100.00%
22/01/2016 00:20,6.00,1.00,100.00%
22/01/2016 00:25,5.00,1.00,100.00%
22/01/2016 00:30,5.00,1.00,100.00%
22/01/2016 00:35,10.00,1.00,100.00%
22/01/2016 00:40,12.00,1.00,100.00%
22/01/2016 00:45,9.00,1.00,100.00%
22/01/2016 00:50,11.00,1.00,100.00%
22/01/2016 00:55,7.00,1.00,100.00%
22/01/2016 01:00,8.00,1.00,100.00%
22/01/2016 01:05,5.00,1.00,100.00%
22/01/2016 01:10,5.00,1.00,100.00%
22/01/2016 01:15,7.00,1.00,100.00%
22/01/2016 01:20,8.00,1.00,100.00%
22/01/2016 01:25,4.00,1.00,100.00%
22/01/2016 01:30,0.00,1.00,100.00%
22/01/2016 01:35,7.00,1.00,100.00%
22/01/2016 01:40,8.00,1.00,100.00%
22/01/2016 01:45,8.00,1.00,100.00%
22/01/2016 01:50,8.00,1.00,100.00%
22/01/2016 01:55,5.00,1.00,100.00%
22/01/2016 02:00,3.00,1.00,100.00%
22/01/2016 02:05,5.00,1.00,100.00%
22/01/2016 02:10,1.00,1.00,100.00%
22/01/2016 02:15,7.00,1.00,100.00%
22/01/2016 02:20,1.00,1.00,100.00%
22/01/2016 02:25,2.00,1.00,100.00%
22/01/2016 02:30,4.00,1.00,100.00%
22/01/2016 02:35,4.00,1.00,100.00%
22/01/2016 02:40,4.00,1.00,100.00%
22/01/2016 02:45,5.00,1.00,100.00%
22/01/2016 02:50,7.00,1.00,100.00%
22/01/2016 02:55,3.00,1.00,100.00%
22/01/2016 03:00,2.00,1.00,100.00%
